host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,has_availability,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,estimated_occupancy_l365d,review_scores_rating,review_scores_location,reviews_per_month,host_tenure_days,host_verifications_count,property_grouped_encoded,bathrooms_count,bathroom_type_encoded,room_type_encoded,wifi,kitchen,hot water,hair dryer,dishes and silverware,essentials,hangers,bed linens,iron,refrigerator,cooking basics,smoke alarm,microwave,shampoo,self check-in,fire extinguisher,tv,dedicated workspace,heating,hot water kettle,city_Albany,city_Amsterdam,city_Asheville,city_Austin,city_Barcelona,city_Bologna,city_Bordeaux,city_Boston,city_Bozeman,city_Brisbane,city_Brussels,city_Chicago,"city_Clark County, NV",city_Dallas,city_Dublin,city_Edinburgh,city_Florence,city_Fort Worth,city_Hawaii,city_Hong Kong,city_Lisbon,city_Los Angeles,city_Lyon,city_Madrid,city_Mallorca,city_Melbourne,city_Mid North Coast,city_Milan,city_Montreal,city_Mornington Peninsula,city_Naples,city_Nashville,city_New Orleans,city_New York City,city_Northern Rivers,city_Ottawa,city_Portland,city_Porto,city_Prague,city_Quebec City,city_Rochester,city_San Francisco,city_Sunshine Coast,city_Sydney,city_Tasmania,city_Toronto,city_Twin Cities MSA,city_Valencia,city_Vancouver,city_Vaud,city_Venice,city_Victoria,city_Vienna,"city_Washington, D.C",city_Winnipeg,days_between_reviews
1.0,100.0,99.0,1.0,1.0,1.0,1.0,-37.62731552124024,145.27304077148438,4,1.0,2.0,3.0,194.0,1,18,343,375,76,2,81.0,255.0,4.77,4.86,6.08,3456.0,2,2.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841
1.0,100.0,99.0,1.0,5.0,1.0,1.0,30.3673824,-97.74553120000002,7,2.0,2.0,4.0,125.0,1,18,326,9,9,1,6.0,54.0,4.67,4.78,1.9,3129.0,3,2.0,2.0,0.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
1.0,100.0,98.0,1.0,5.0,1.0,1.0,35.58456,-82.57063,4,2.5,2.0,2.0,108.0,1,0,0,271,38,1,44.0,228.0,4.85,4.85,3.8,2556.0,2,2.0,2.5,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116
72.0,17.0,100.0,0.0,1.0,0.0,1.0,40.39896,-3.77329,1,1.0,1.0,1.0,28.0,1,0,97,3,3,1,1.0,18.0,4.67,4.33,0.88,108.0,2,0.0,1.0,2.0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
1.0,94.0,76.0,1.0,186.0,1.0,1.0,44.92474,-93.1337,1,1.0,1.0,1.0,36.0,1,0,193,9,7,0,8.0,98.0,4.89,4.67,0.49,3669.0,2,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,423
1.0,100.0,99.0,1.0,2.0,1.0,1.0,19.92530171896649,-155.88027332399014,4,2.0,2.0,2.0,287.0,1,13,287,112,16,1,16.0,96.0,4.99,4.93,1.96,1894.0,2,2.0,2.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690
1.0,100.0,100.0,0.0,4.0,1.0,1.0,55.92780206878066,-3.323182399940752,2,1.0,1.0,1.0,126.0,1,15,338,5,5,0,4.0,30.0,4.6,4.8,0.93,3143.0,2,2.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
1.0,100.0,99.0,1.0,33.0,1.0,1.0,-37.6903,145.05912,3,1.0,1.0,1.0,71.0,1,0,154,26,11,1,9.0,66.0,4.96,4.85,0.84,3852.0,3,4.0,1.0,0.0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903
1.0,100.0,100.0,0.0,2.0,1.0,1.0,53.32996,-6.26078,2,1.5,1.0,1.0,428.0,1,8,18,42,1,0,2.0,6.0,4.86,4.98,1.23,3235.0,2,0.0,1.5,0.0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666
1.0,100.0,99.0,0.0,61.0,1.0,1.0,41.14435958862305,-8.621220588684082,4,1.0,2.0,2.0,97.0,1,11,270,136,44,2,43.0,255.0,4.97,4.88,3.17,3774.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273
1.0,100.0,100.0,1.0,1.0,1.0,1.0,40.8530155,14.2523564,5,1.0,1.0,4.0,54.0,1,5,136,76,60,4,52.0,255.0,4.93,4.89,3.59,649.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626
1.0,100.0,99.0,0.0,81.0,1.0,1.0,-27.47451,153.01317,2,1.0,1.0,1.0,144.0,1,12,163,63,63,4,52.0,255.0,4.76,4.84,5.85,2323.0,3,0.0,1.0,0.0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
1.0,100.0,100.0,0.0,8.0,1.0,1.0,45.50848,12.25453,5,2.0,3.0,4.0,76.0,1,20,235,83,8,0,9.0,48.0,4.67,4.7,1.18,2130.0,2,0.0,2.0,0.0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1958
4.0,100.0,64.0,0.0,1.0,1.0,1.0,39.45776,-0.37566,5,1.0,4.0,4.0,154.0,1,14,30,54,13,0,14.0,130.0,4.72,4.89,0.6,4212.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2618
1.0,100.0,100.0,1.0,5.0,1.0,1.0,44.952914045670255,-93.27884319210774,4,1.0,2.0,2.0,118.0,1,12,328,8,8,2,2.0,48.0,5.0,5.0,2.67,2045.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88
24.0,94.0,73.0,1.0,16.0,1.0,1.0,-38.33031,144.71899,8,2.5,4.0,5.0,572.0,1,23,338,3,0,0,2.0,0.0,5.0,5.0,0.13,4216.0,2,2.0,2.5,0.0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
1.0,100.0,100.0,0.0,389.0,1.0,1.0,38.7104663,-9.1495337,2,1.0,1.0,1.0,51.0,1,19,285,1,1,0,1.0,56.0,5.0,5.0,0.39,3200.0,3,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.0,0.0,39.0,0.0,1.0,1.0,1.0,-37.81401,144.96125,2,1.0,1.0,1.0,110.0,1,0,51,2,2,0,2.0,12.0,5.0,5.0,0.37,186.0,2,0.0,1.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1.0,100.0,100.0,1.0,7.0,1.0,1.0,40.45788,-3.68218,2,1.0,1.0,1.0,91.0,1,2,291,41,23,3,21.0,230.0,4.93,4.85,1.65,3999.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743
1.0,100.0,100.0,1.0,4.0,1.0,1.0,-33.88263,151.21541,2,1.0,1.0,1.0,213.0,1,2,115,14,3,0,3.0,78.0,4.86,5.0,0.42,3830.0,3,0.0,1.0,0.0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,928
1.0,100.0,100.0,1.0,35.0,1.0,1.0,41.1433,-8.61766,2,1.0,1.0,1.0,65.0,1,9,307,6,4,0,5.0,24.0,4.83,5.0,0.33,3585.0,2,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478
4.0,100.0,75.0,0.0,3.0,1.0,1.0,40.61943,-73.99232,2,1.0,1.0,1.0,106.0,1,29,364,38,5,1,5.0,255.0,4.78,4.7,0.23,5108.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4849
1.0,100.0,99.0,0.0,1.0,1.0,1.0,40.68891,-73.78769,2,1.0,1.0,3.0,93.0,1,30,365,42,0,0,0.0,0.0,4.69,4.32,1.03,1429.0,2,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694
4.0,100.0,93.0,1.0,3.0,1.0,1.0,35.5863838,-82.5789482,4,1.0,1.0,2.0,99.0,1,0,171,65,22,0,24.0,132.0,4.8,4.8,2.32,3508.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695
1.0,100.0,100.0,1.0,6.0,1.0,1.0,40.74204,-73.91174,3,1.0,1.0,2.0,200.0,1,30,365,147,0,0,0.0,0.0,4.8,4.84,1.77,2638.0,2,0.0,1.0,2.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957
4.0,100.0,92.0,1.0,17.0,1.0,1.0,55.938706,-3.179272,2,1.0,1.0,1.0,109.0,1,11,215,7,5,0,7.0,30.0,4.86,4.86,0.48,3266.0,3,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335
1.0,100.0,99.0,1.0,2.0,1.0,1.0,45.55666,-122.64859,8,2.0,4.0,6.0,234.0,1,8,89,415,54,3,50.0,255.0,4.98,4.96,4.77,3696.0,2,2.0,2.0,0.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2593
1.0,100.0,99.0,1.0,2.0,1.0,1.0,41.15517,-8.60017,2,1.0,1.0,1.0,29.0,1,8,62,633,132,6,125.0,255.0,4.95,4.69,8.22,3067.0,2,0.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294
1.0,100.0,94.0,1.0,1.0,1.0,1.0,41.9319,-87.66141,4,1.0,2.0,2.0,92.0,1,9,234,113,43,3,40.0,255.0,4.99,4.97,3.02,3862.0,2,0.0,1.0,0.0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115
1.0,100.0,100.0,0.0,4.0,1.0,1.0,41.14677,-8.60578,4,1.0,1.0,2.0,98.0,1,28,344,2,2,0,2.0,12.0,5.0,5.0,0.3,894.0,2,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
1.0,100.0,99.0,0.0,1.0,1.0,1.0,-33.87172,151.22146,3,1.0,0.0,2.0,120.0,1,29,364,3,0,0,0.0,0.0,5.0,5.0,0.03,3560.0,2,0.0,1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,534
1.0,100.0,100.0,1.0,9.0,1.0,1.0,40.73717,-73.86495,6,1.0,2.0,3.0,145.0,1,26,266,185,1,0,1.0,60.0,4.81,4.69,3.45,2875.0,3,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479
1.0,100.0,100.0,0.0,1.0,1.0,1.0,19.72804,-155.97968,5,1.0,2.0,2.0,218.0,1,30,156,364,34,3,39.0,204.0,4.75,4.77,4.89,3285.0,2,2.0,1.0,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220
1.0,100.0,40.0,0.0,1.0,1.0,1.0,-33.9194421,151.2419749,4,1.0,2.0,3.0,233.0,1,0,70,7,7,0,7.0,255.0,5.0,4.86,0.74,3300.0,3,2.0,1.0,0.0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86
1.0,100.0,85.0,0.0,2.0,1.0,1.0,-33.87961,151.1954,2,1.0,1.0,1.0,122.0,1,4,172,7,7,4,0.0,42.0,4.57,4.86,4.12,62.0,1,5.0,1.0,1.0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49
1.0,97.0,100.0,0.0,215.0,1.0,1.0,43.76667,11.24584,3,1.0,1.0,2.0,73.0,1,5,269,87,25,3,23.0,150.0,4.7,4.74,2.23,3694.0,2,0.0,1.0,0.0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159
1.0,100.0,97.0,0.0,16.0,1.0,1.0,32.9380343694625,-96.80756174679814,2,1.0,1.0,2.0,115.0,1,1,1,7,4,0,4.0,40.0,4.86,4.43,0.36,3366.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392
1.0,100.0,100.0,0.0,3.0,1.0,1.0,37.72905,-122.4098,1,1.0,1.0,1.0,82.0,1,0,150,5,0,0,0.0,0.0,4.2,4.4,0.1,2525.0,2,2.0,1.0,1.0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,416
1.0,100.0,74.0,0.0,76.0,1.0,1.0,40.7624,-73.99268,4,1.0,2.0,2.0,214.0,1,0,202,3,0,0,0.0,0.0,5.0,5.0,0.11,4717.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
1.0,90.0,100.0,1.0,1.0,1.0,1.0,45.43278,12.33706,4,1.0,2.0,3.0,208.0,1,1,53,129,23,1,22.0,184.0,4.95,4.98,1.19,3306.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3236
1.0,100.0,100.0,1.0,6.0,1.0,1.0,41.130398,-8.612051,6,1.5,2.0,3.0,88.0,1,27,251,172,25,2,25.0,150.0,4.86,4.79,1.75,3209.0,2,0.0,1.5,0.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2943
1.0,100.0,50.0,0.0,5.0,1.0,1.0,40.43034,-3.71435,3,1.0,2.0,2.0,166.0,1,29,364,3,0,0,0.0,0.0,4.67,5.0,0.03,4042.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957
1.0,100.0,100.0,0.0,389.0,1.0,1.0,41.1537,-8.60951,3,1.0,1.0,2.0,39.0,1,14,267,127,13,0,17.0,78.0,4.64,4.8,1.58,3200.0,3,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2339
24.0,88.0,51.0,1.0,329.0,1.0,1.0,22.22252,-159.47794,4,1.0,1.0,2.0,224.0,1,18,68,5,3,1,3.0,18.0,5.0,5.0,0.37,1044.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397
4.0,100.0,51.0,0.0,420.0,1.0,1.0,22.29823,114.17091,2,1.0,1.0,1.0,180.0,1,29,364,1,0,0,0.0,0.0,5.0,5.0,0.01,3085.0,2,0.0,1.0,2.0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,100.0,100.0,0.0,1.0,1.0,1.0,44.4974,11.33139,6,3.0,3.0,4.0,225.0,1,2,133,182,49,2,51.0,255.0,4.96,4.96,1.84,2990.0,2,0.0,3.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2962
1.0,100.0,99.0,1.0,5.0,1.0,1.0,37.79887,-122.41086,4,1.5,2.0,3.0,315.0,1,13,126,112,12,0,12.0,255.0,4.94,4.95,0.86,2825.0,0,0.0,1.5,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3795
1.0,100.0,99.0,0.0,147.0,1.0,1.0,48.18738,16.37597,6,1.0,2.0,3.0,87.0,1,10,34,162,70,4,74.0,255.0,4.65,4.82,6.52,3677.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,735
1.0,100.0,99.0,1.0,24.0,1.0,1.0,37.79141,-122.42376,2,1.0,1.0,1.0,86.0,1,5,210,13,13,4,6.0,143.0,4.69,4.77,2.48,750.0,1,1.0,1.0,1.0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147
1.0,100.0,99.0,0.0,5.0,1.0,1.0,40.58874,-73.81322,4,1.0,1.0,1.0,113.0,1,30,59,55,0,0,0.0,0.0,4.91,4.67,0.52,4938.0,3,2.0,1.0,0.0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604
